guest_id,age
G049301,47.0
G049302,50.0
G049303,42.0
G049304,56.0
G049305,55.0
G049306,52.0
G049307,22.0
G049308,45.0
G049309,65.0
G049310,46.0
G049311,47.0
G049312,42.0
G049313,37.0
G049314,26.0
G049315,32.0
G049316,59.0
G049317,58.0
G049318,45.0
G049319,57.0
G049320,61.0
G049321,35.0
G049322,32.0
G049323,53.0
G049324,57.0
G049325,47.0
G049326,44.0
G049327,36.0
G049328,58.0
G049329,43.0
G049330,48.0
G049331,38.0
G049332,49.0
G049333,48.0
G049334,29.0
G049335,36.0
G049336,40.0
G049337,40.0
G049338,36.0
G049339,49.0
G049340,35.0
G049341,45.0
G049342,59.0
G049343,39.0
G049344,26.0
G049345,35.0
G049346,25.0
G049347,52.0
G049348,50.0
G049349,40.0
G049350,33.0
G049351,48.0
G049352,43.0
G049353,42.0
G049354,62.0
G049355,60.0
G049356,41.0
G049357,54.0
G049358,50.0
G049359,54.0
G049360,47.0
G049361,28.0
G049362,18.0
G049363,53.0
G049364,58.0
G049365,51.0
G049366,59.0
G049367,49.0
G049368,53.0
G049369,25.0
G049370,47.0
G049371,60.0
G049372,61.0
G049373,36.0
G049374,42.0
G049375,51.0
G049376,38.0
G049377,45.0
G049378,50.0
G049379,60.0
G049380,50.0
G049381,74.0
G049382,46.0
G049383,56.0
G049384,40.0
G049385,41.0
G049386,36.0
G049387,39.0
G049388,37.0
G049389,32.0
G049390,38.0
G049391,47.0
G049392,23.0
G049393,54.0
G049394,41.0
G049395,38.0
G049396,45.0
G049397,
G049398,34.0
G049399,34.0
G049400,42.0
G049401,37.0
G049402,37.0
G049403,67.0
G049404,62.0
G049405,68.0
G049406,56.0
G049407,24.0
G049408,45.0
G049409,47.0
G049410,42.0
G049411,54.0
G049412,46.0
G049413,38.0
G049414,41.0
G049415,38.0
G049416,56.0
G049417,49.0
G049418,32.0
G049419,18.0
G049420,52.0
G049421,55.0
G049422,24.0
G049423,41.0
G049424,64.0
G049425,49.0
G049426,28.0
G049427,61.0
G049428,68.0
G049429,58.0
G049430,30.0
G049431,33.0
G049432,36.0
G049433,46.0
G049434,44.0
G049435,43.0
G049436,52.0
G049437,26.0
G049438,
G049439,60.0
G049440,46.0
G049441,68.0
G049442,57.0
G049443,20.0
G049444,47.0
G049445,58.0
G049446,50.0
G049447,34.0
G049448,45.0
G049449,41.0
G049450,56.0
G049451,51.0
G049452,37.0
G049453,72.0
G049454,18.0
G049455,61.0
G049456,27.0
G049457,24.0
G049458,20.0
G049459,52.0
G049460,34.0
G049461,76.0
G049462,44.0
G049463,40.0
G049464,20.0
G049465,61.0
G049466,53.0
G049467,33.0
G049468,53.0
G049469,25.0
G049470,57.0
G049471,62.0
G049472,83.0
G049473,49.0
G049474,78.0
G049475,46.0
G049476,33.0
G049477,48.0
G049478,27.0
G049479,43.0
G049480,68.0
G049481,34.0
G049482,27.0
G049483,43.0
G049484,51.0
G049485,38.0
G049486,40.0
G049487,39.0
G049488,37.0
G049489,39.0
G049490,54.0
G049491,43.0
G049492,45.0
G049493,23.0
G049494,56.0
G049495,55.0
G049496,64.0
G049497,36.0
G049498,49.0
G049499,51.0
G049500,29.0
G049501,28.0
G049502,36.0
G049503,27.0
G049504,58.0
G049505,36.0
G049506,42.0
G049507,62.0
G049508,43.0
G049509,58.0
G049510,56.0
G049511,55.0
G049512,46.0
G049513,54.0
G049514,50.0
G049515,62.0
G049516,54.0
G049517,58.0
G049518,56.0
G049519,51.0
G049520,55.0
G049521,34.0
G049522,64.0
G049523,26.0
G049524,55.0
G049525,54.0
G049526,52.0
G049527,41.0
G049528,41.0
G049529,50.0
G049530,62.0
G049531,51.0
G049532,54.0
G049533,25.0
G049534,50.0
G049535,30.0
G049536,33.0
G049537,52.0
G049538,65.0
G049539,43.0
G049540,25.0
G049541,57.0
G049542,47.0
G049543,33.0
G049544,43.0
G049545,47.0
G049546,52.0
G049547,39.0
G049548,20.0
G049549,45.0
G049550,48.0
G049551,44.0
G049552,48.0
G049553,
G049554,38.0
G049555,36.0
G049556,40.0
G049557,30.0
G049558,21.0
G049559,27.0
G049560,64.0
G049561,46.0
G049562,27.0
G049563,51.0
G049564,32.0
G049565,47.0
G049566,39.0
G049567,58.0
G049568,57.0
G049569,42.0
G049570,63.0
G049571,66.0
G049572,53.0
G049573,52.0
G049574,45.0
G049575,46.0
G049576,58.0
G049577,38.0
G049578,56.0
G049579,83.0
G049580,29.0
G049581,49.0
G049582,38.0
G049583,44.0
G049584,39.0
G049585,31.0
G049586,54.0
G049587,45.0
G049588,50.0
G049589,18.0
G049590,42.0
G049591,38.0
G049592,38.0
G049593,54.0
G049594,40.0
G049595,18.0
G049596,59.0
G049597,38.0
G049598,37.0
G049599,32.0
G049600,60.0
G049601,39.0
G049602,47.0
G049603,66.0
G049604,35.0
G049605,55.0
G049606,43.0
G049607,25.0
G049608,26.0
G049609,39.0
G049610,52.0
G049611,39.0
G049612,41.0
G049613,56.0
G049614,43.0
G049615,52.0
G049616,77.0
G049617,54.0
G049618,48.0
G049619,53.0
G049620,64.0
G049621,45.0
G049622,77.0
G049623,49.0
G049624,23.0
G049625,25.0
G049626,40.0
G049627,73.0
G049628,67.0
G049629,84.0
G049630,48.0
G049631,26.0
G049632,35.0
G049633,55.0
G049634,81.0
G049635,68.0
G049636,82.0
G049637,45.0
G049638,
G049639,64.0
G049640,54.0
G049641,40.0
G049642,47.0
G049643,32.0
G049644,43.0
G049645,37.0
G049646,57.0
G049647,40.0
G049648,35.0
G049649,45.0
G049650,56.0
G049651,54.0
G049652,49.0
G049653,53.0
G049654,38.0
G049655,44.0
G049656,56.0
G049657,26.0
G049658,42.0
G049659,63.0
G049660,59.0
G049661,
G049662,19.0
G049663,49.0
G049664,
G049665,34.0
G049666,57.0
G049667,39.0
G049668,61.0
G049669,18.0
G049670,50.0
G049671,52.0
G049672,63.0
G049673,68.0
G049674,77.0
G049675,57.0
G049676,18.0
G049677,51.0
G049678,42.0
G049679,41.0
G049680,53.0
G049681,43.0
G049682,36.0
G049683,59.0
G049684,51.0
G049685,28.0
G049686,52.0
G049687,30.0
G049688,18.0
G049689,52.0
G049690,37.0
G049691,35.0
G049692,19.0
G049693,53.0
G049694,70.0
G049695,42.0
G049696,60.0
G049697,36.0
G049698,
G049699,52.0
G049700,35.0
G049701,33.0
G049702,45.0
G049703,22.0
G049704,35.0
G049705,39.0
G049706,30.0
G049707,71.0
G049708,67.0
G049709,51.0
G049710,55.0
G049711,54.0
G049712,42.0
G049713,34.0
G049714,40.0
G049715,60.0
G049716,27.0
G049717,60.0
G049718,32.0
G049719,47.0
G049720,31.0
G049721,48.0
G049722,62.0
G049723,51.0
G049724,56.0
G049725,59.0
G049726,59.0
G049727,44.0
G049728,52.0
G049729,49.0
G049730,32.0
G049731,68.0
G049732,49.0
G049733,48.0
G049734,53.0
G049735,56.0
G049736,21.0
G049737,49.0
G049738,40.0
G049739,38.0
G049740,28.0
G049741,66.0
G049742,39.0
G049743,64.0
G049744,50.0
G049745,28.0
G049746,32.0
G049747,35.0
G049748,60.0
G049749,60.0
G049750,32.0
G049751,52.0
G049752,34.0
G049753,18.0
G049754,38.0
G049755,48.0
G049756,36.0
G049757,25.0
G049758,32.0
G049759,36.0
G049760,57.0
G049761,30.0
G049762,51.0
G049763,31.0
G049764,66.0
G049765,47.0
G049766,38.0
G049767,33.0
G049768,38.0
G049769,56.0
G049770,71.0
G049771,55.0
G049772,45.0
G049773,46.0
G049774,54.0
G049775,49.0
G049776,49.0
G049777,20.0
G049778,49.0
G049779,44.0
G049780,32.0
G049781,46.0
G049782,63.0
G049783,40.0
G049784,41.0
G049785,61.0
G049786,49.0
G049787,59.0
G049788,56.0
G049789,56.0
G049790,30.0
G049791,21.0
G049792,52.0
G049793,34.0
G049794,38.0
G049795,34.0
G049796,37.0
G049797,51.0
G049798,18.0
G049799,52.0
G049800,42.0
G049801,63.0
G049802,48.0
G049803,36.0
G049804,62.0
G049805,32.0
G049806,34.0
G049807,59.0
G049808,36.0
G049809,46.0
G049810,60.0
G049811,46.0
G049812,57.0
G049813,
G049814,27.0
G049815,60.0
G049816,29.0
G049817,46.0
G049818,25.0
G049819,47.0
G049820,63.0
G049821,54.0
G049822,56.0
G049823,49.0
G049824,45.0
G049825,37.0
G049826,49.0
G049827,56.0
G049828,45.0
G049829,44.0
G049830,41.0
G049831,48.0
G049832,57.0
G049833,39.0
G049834,46.0
G049835,45.0
G049836,50.0
G049837,49.0
G049838,40.0
G049839,49.0
G049840,50.0
G049841,44.0
G049842,38.0
G049843,64.0
G049844,45.0
G049845,43.0
G049846,48.0
G049847,50.0
G049848,58.0
G049849,47.0
G049850,31.0
G049851,46.0
G049852,42.0
G049853,40.0
G049854,44.0
G049855,45.0
G049856,28.0
G049857,49.0
G049858,43.0
G049859,26.0
G049860,55.0
G049861,34.0
G049862,53.0
G049863,49.0
G049864,63.0
G049865,41.0
G049866,53.0
G049867,39.0
G049868,48.0
G049869,47.0
G049870,48.0
G049871,73.0
G049872,36.0
G049873,48.0
G049874,80.0
G049875,43.0
G049876,34.0
G049877,33.0
G049878,58.0
G049879,32.0
G049880,24.0
G049881,49.0
G049882,65.0
G049883,45.0
G049884,47.0
G049885,47.0
G049886,52.0
G049887,31.0
G049888,33.0
G049889,41.0
G049890,45.0
G049891,44.0
G049892,48.0
G049893,42.0
G049894,53.0
G049895,22.0
G049896,43.0
G049897,33.0
G049898,32.0
G049899,39.0
G049900,25.0
G049901,37.0
G049902,30.0
G049903,48.0
G049904,78.0
G049905,48.0
G049906,51.0
G049907,55.0
G049908,50.0
G049909,34.0
G049910,56.0
G049911,49.0
G049912,49.0
G049913,54.0
G049914,32.0
G049915,36.0
G049916,48.0
G049917,52.0
G049918,33.0
G049919,52.0
G049920,49.0
G049921,30.0
G049922,43.0
G049923,48.0
G049924,43.0
G049925,
G049926,55.0
G049927,47.0
G049928,26.0
G049929,48.0
G049930,41.0
G049931,45.0
G049932,38.0
G049933,33.0
G049934,40.0
G049935,37.0
G049936,48.0
G049937,58.0
G049938,52.0
G049939,32.0
G049940,53.0
G049941,51.0
G049942,33.0
G049943,53.0
G049944,38.0
G049945,61.0
G049946,24.0
G049947,30.0
G049948,
G049949,47.0
G049950,43.0
G049951,45.0
G049952,74.0
G049953,36.0
G049954,54.0
G049955,44.0
G049956,53.0
G049957,60.0
G049958,35.0
G049959,46.0
G049960,44.0
G049961,50.0
G049962,60.0
G049963,52.0
G049964,46.0
G049965,40.0
G049966,45.0
G049967,47.0
G049968,34.0
G049969,25.0
G049970,25.0
G049971,30.0
G049972,24.0
G049973,56.0
G049974,45.0
G049975,47.0
G049976,57.0
G049977,58.0
G049978,65.0
G049979,40.0
G049980,54.0
G049981,58.0
G049982,43.0
G049983,39.0
G049984,71.0
G049985,26.0
G049986,55.0
G049987,49.0
G049988,
G049989,29.0
G049990,31.0
G049991,77.0
G049992,36.0
G049993,34.0
G049994,42.0
G049995,28.0
G049996,
G049997,52.0
G049998,33.0
G049999,42.0
G050000,40.0
G050001,35.0
G050002,55.0
G050003,53.0
G050004,51.0
G050005,51.0
G050006,51.0
G050007,33.0
G050008,54.0
G050009,49.0
G050010,38.0
G050011,60.0
G050012,32.0
G050013,68.0
G050014,55.0
G050015,41.0
G050016,54.0
G050017,42.0
G050018,48.0
G050019,24.0
G050020,48.0
G050021,33.0
G050022,44.0
G050023,42.0
G050024,44.0
G050025,41.0
G050026,27.0
G050027,48.0
G050028,43.0
G050029,59.0
G050030,33.0
G050031,43.0
G050032,49.0
G050033,45.0
G050034,61.0
G050035,42.0
G050036,59.0
G050037,48.0
G050038,38.0
G050039,50.0
G050040,41.0
G050041,37.0
G050042,27.0
G050043,38.0
G050044,61.0
G050045,64.0
G050046,32.0
G050047,56.0
G050048,49.0
G050049,36.0
G050050,45.0
G050051,58.0
G050052,34.0
G050053,42.0
G050054,38.0
G050055,63.0
G050056,45.0
G050057,43.0
G050058,25.0
G050059,38.0
G050060,49.0
G050061,28.0
G050062,53.0
G050063,40.0
G050064,65.0
G050065,45.0
G050066,37.0
G050067,23.0
G050068,36.0
G050069,63.0
G050070,35.0
G050071,40.0
G050072,41.0
G050073,40.0
G050074,37.0
G050075,33.0
G050076,30.0
G050077,55.0
G050078,48.0
G050079,50.0
G050080,44.0
G050081,44.0
G050082,38.0
G050083,52.0
G050084,31.0
G050085,
G050086,57.0
G050087,31.0
G050088,39.0
G050089,25.0
G050090,53.0
G050091,53.0
G050092,37.0
G050093,48.0
G050094,64.0
G050095,28.0
G050096,36.0
G050097,38.0
G050098,64.0
G050099,37.0
G050100,54.0
G050101,35.0
G050102,47.0
G050103,47.0
G050104,68.0
G050105,54.0
G050106,55.0
G050107,54.0
G050108,50.0
G050109,36.0
G050110,38.0
G050111,43.0
G050112,49.0
G050113,40.0
G050114,46.0
G050115,55.0
G050116,74.0
G050117,55.0
G050118,57.0
G050119,61.0
G050120,48.0
G050121,37.0
G050122,39.0
G050123,32.0
G050124,29.0
G050125,38.0
G050126,29.0
G050127,27.0
G050128,41.0
G050129,33.0
G050130,50.0
G050131,31.0
G050132,56.0
G050133,34.0
G050134,50.0
G050135,39.0
G050136,60.0
G050137,62.0
G050138,43.0
G050139,40.0
G050140,47.0
G050141,44.0
G050142,50.0
G050143,74.0
G050144,54.0
G050145,57.0
G050146,66.0
G050147,42.0
G050148,18.0
G050149,58.0
G050150,37.0
G050151,25.0
G050152,40.0
G050153,48.0
G050154,52.0
G050155,42.0
G050156,37.0
G050157,70.0
G050158,53.0
G050159,68.0
G050160,63.0
G050161,53.0
G050162,54.0
G050163,37.0
G050164,37.0
G050165,45.0
G050166,29.0
G050167,55.0
G050168,75.0
G050169,60.0
G050170,56.0
G050171,43.0
G050172,58.0
G050173,61.0
G050174,18.0
G050175,51.0
G050176,60.0
G050177,27.0
G050178,28.0
G050179,58.0
G050180,39.0
G050181,64.0
G050182,60.0
G050183,74.0
G050184,43.0
G050185,56.0
G050186,50.0
G050187,59.0
G050188,22.0
G050189,46.0
G050190,37.0
G050191,56.0
G050192,42.0
G050193,44.0
G050194,22.0
G050195,33.0
G050196,58.0
G050197,49.0
G050198,69.0
G050199,66.0
G050200,40.0
G050201,52.0
G050202,37.0
G050203,61.0
G050204,33.0
G050205,49.0
G050206,45.0
G050207,47.0
G050208,56.0
G050209,30.0
G050210,31.0
G050211,63.0
G050212,
G050213,25.0
G050214,59.0
G050215,59.0
G050216,59.0
G050217,61.0
G050218,21.0
G050219,35.0
G050220,39.0
G050221,35.0
G050222,68.0
G050223,59.0
G050224,46.0
G050225,59.0
G050226,25.0
G050227,61.0
G050228,55.0
G050229,47.0
G050230,51.0
G050231,40.0
G050232,49.0
G050233,30.0
G050234,58.0
G050235,62.0
G050236,44.0
G050237,61.0
G050238,40.0
G050239,37.0
G050240,58.0
G050241,44.0
G050242,46.0
G050243,43.0
G050244,41.0
G050245,44.0
G050246,43.0
G050247,21.0
G050248,52.0
G050249,41.0
G050250,24.0
G050251,47.0
G050252,44.0
G050253,65.0
G050254,44.0
G050255,66.0
G050256,24.0
G050257,45.0
G050258,43.0
G050259,44.0
G050260,55.0
G050261,24.0
G050262,44.0
G050263,51.0
G050264,44.0
G050265,35.0
G050266,
G050267,51.0
G050268,33.0
G050269,64.0
G050270,52.0
G050271,39.0
G050272,61.0
G050273,58.0
G050274,58.0
G050275,57.0
G050276,30.0
G050277,41.0
G050278,37.0
G050279,46.0
G050280,39.0
G050281,32.0
G050282,44.0
G050283,28.0
G050284,43.0
G050285,30.0
G050286,62.0
G050287,37.0
G050288,25.0
G050289,60.0
G050290,52.0
G050291,39.0
G050292,60.0
G050293,38.0
G050294,51.0
G050295,79.0
G050296,21.0
G050297,60.0
G050298,75.0
G050299,41.0
G050300,64.0
G050301,64.0
G050302,66.0
G050303,48.0
G050304,74.0
G050305,44.0
G050306,57.0
G050307,44.0
G050308,36.0
G050309,46.0
G050310,42.0
G050311,52.0
G050312,26.0
G050313,52.0
G050314,51.0
G050315,49.0
G050316,62.0
G050317,47.0
G050318,53.0
G050319,36.0
G050320,57.0
G050321,31.0
G050322,48.0
G050323,40.0
G050324,34.0
G050325,76.0
G050326,68.0
G050327,58.0
G050328,59.0
G050329,40.0
G050330,61.0
G050331,61.0
G050332,50.0
G050333,64.0
G050334,32.0
G050335,52.0
G050336,52.0
G050337,21.0
G050338,44.0
G050339,43.0
G050340,54.0
G050341,55.0
G050342,42.0
G050343,59.0
G050344,44.0
G050345,41.0
G050346,25.0
G050347,41.0
G050348,45.0
G050349,50.0
G050350,18.0
G050351,48.0
G050352,47.0
G050353,59.0
G050354,45.0
G050355,48.0
G050356,68.0
G050357,62.0
G050358,33.0
G050359,34.0
G050360,38.0
G050361,41.0
G050362,62.0
G050363,45.0
G050364,61.0
G050365,41.0
G050366,45.0
G050367,39.0
G050368,40.0
G050369,45.0
G050370,54.0
G050371,45.0
G050372,26.0
G050373,45.0
G050374,52.0
G050375,69.0
G050376,56.0
G050377,71.0
G050378,49.0
G050379,72.0
G050380,33.0
G050381,26.0
G050382,31.0
G050383,26.0
G050384,47.0
G050385,43.0
G050386,45.0
G050387,62.0
G050388,53.0
G050389,39.0
G050390,44.0
G050391,49.0
G050392,41.0
G050393,21.0
G050394,41.0
G050395,41.0
G050396,41.0
G050397,39.0
G050398,38.0
G050399,53.0
G050400,54.0
G050401,35.0
G050402,36.0
G050403,47.0
G050404,56.0
G050405,55.0
G050406,60.0
G050407,63.0
G050408,59.0
G050409,43.0
G050410,45.0
G050411,38.0
G050412,30.0
G050413,44.0
G050414,36.0
G050415,47.0
G050416,39.0
G050417,38.0
G050418,35.0
G050419,49.0
G050420,46.0
G050421,33.0
G050422,41.0
G050423,60.0
G050424,51.0
G050425,42.0
G050426,64.0
G050427,25.0
G050428,35.0
G050429,41.0
G050430,25.0
G050431,45.0
G050432,25.0
G050433,74.0
G050434,59.0
G050435,27.0
G050436,50.0
G050437,60.0
G050438,60.0
G050439,44.0
G050440,36.0
G050441,26.0
G050442,53.0
G050443,67.0
G050444,43.0
G050445,40.0
G050446,44.0
G050447,45.0
G050448,45.0
G050449,38.0
G050450,34.0
G050451,59.0
G050452,35.0
G050453,39.0
G050454,52.0
G050455,49.0
G050456,50.0
G050457,
G050458,74.0
G050459,76.0
G050460,57.0
G050461,44.0
G050462,46.0
G050463,46.0
G050464,59.0
G050465,60.0
G050466,32.0
G050467,51.0
G050468,52.0
G050469,48.0
G050470,53.0
G050471,51.0
G050472,54.0
G050473,28.0
G050474,27.0
G050475,60.0
G050476,38.0
G050477,37.0
G050478,64.0
G050479,55.0
G050480,61.0
G050481,42.0
G050482,42.0
G050483,27.0
G050484,43.0
G050485,78.0
G050486,59.0
G050487,29.0
G050488,36.0
G050489,49.0
G050490,35.0
G050491,28.0
G050492,18.0
G050493,72.0
G050494,37.0
G050495,33.0
G050496,53.0
G050497,35.0
G050498,53.0
G050499,57.0
G050500,34.0
G050501,38.0
G050502,34.0
G050503,32.0
G050504,44.0
G050505,49.0
G050506,64.0
G050507,48.0
G050508,23.0
G050509,58.0
G050510,60.0
G050511,27.0
G050512,18.0
G050513,46.0
G050514,42.0
G050515,58.0
G050516,51.0
G050517,46.0
G050518,66.0
G050519,56.0
G050520,42.0
G050521,38.0
G050522,41.0
G050523,30.0
G050524,40.0
G050525,36.0
G050526,50.0
G050527,51.0
G050528,18.0
G050529,54.0
G050530,51.0
G050531,59.0
G050532,28.0
G050533,59.0
G050534,53.0
G050535,54.0
G050536,39.0
G050537,59.0
G050538,53.0
G050539,43.0
G050540,49.0
G050541,45.0
G050542,18.0
G050543,44.0
G050544,33.0
G050545,67.0
G050546,29.0
G050547,65.0
G050548,43.0
G050549,19.0
G050550,36.0
G050551,24.0
G050552,43.0
G050553,45.0
G050554,51.0
G050555,87.0
G050556,47.0
G050557,
G050558,59.0
G050559,48.0
G050560,38.0
G050561,37.0
G050562,31.0
G050563,22.0
G050564,19.0
G050565,49.0
G050566,55.0
G050567,40.0
G050568,40.0
G050569,49.0
G050570,26.0
G050571,18.0
G050572,29.0
G050573,47.0
G050574,52.0
G050575,30.0
G050576,39.0
G050577,39.0
G050578,46.0
G050579,51.0
G050580,53.0
G050581,40.0
G050582,55.0
G050583,36.0
G050584,31.0
G050585,42.0
G050586,66.0
G050587,31.0
G050588,52.0
G050589,28.0
G050590,47.0
G050591,49.0
G050592,29.0
G050593,46.0
G050594,74.0
G050595,42.0
G050596,56.0
G050597,64.0
G050598,62.0
G050599,37.0
G050600,52.0
G050601,57.0
G050602,18.0
G050603,66.0
G050604,32.0
G050605,62.0
G050606,40.0
G050607,36.0
G050608,44.0
G050609,18.0
G050610,37.0
G050611,49.0
G050612,58.0
G050613,72.0
G050614,59.0
G050615,27.0
G050616,52.0
G050617,55.0
G050618,45.0
G050619,52.0
G050620,37.0
G050621,37.0
G050622,42.0
G050623,35.0
G050624,57.0
G050625,46.0
G050626,41.0
G050627,60.0
G050628,18.0
G050629,54.0
G050630,35.0
G050631,
G050632,42.0
G050633,35.0
G050634,38.0
G050635,29.0
G050636,41.0
G050637,60.0
G050638,25.0
G050639,21.0
G050640,60.0
G050641,
G050642,36.0
G050643,56.0
G050644,37.0
G050645,56.0
G050646,54.0
G050647,56.0
G050648,44.0
G050649,31.0
G050650,27.0
G050651,70.0
G050652,33.0
G050653,47.0
G050654,18.0
G050655,42.0
G050656,50.0
G050657,46.0
G050658,18.0
G050659,49.0
G050660,48.0
G050661,50.0
G050662,59.0
G050663,43.0
G050664,29.0
G050665,33.0
G050666,34.0
G050667,34.0
G050668,46.0
G050669,48.0
G050670,54.0
G050671,53.0
G050672,23.0
G050673,38.0
G050674,43.0
G050675,56.0
G050676,41.0
G050677,35.0
G050678,35.0
G050679,43.0
G050680,39.0
G050681,68.0
G050682,23.0
G050683,33.0
G050684,53.0
G050685,42.0
G050686,62.0
G050687,51.0
G050688,53.0
G050689,52.0
G050690,37.0
G050691,36.0
G050692,30.0
G050693,49.0
G050694,37.0
G050695,66.0
G050696,48.0
G050697,26.0
G050698,18.0
G050699,42.0
G050700,46.0
G050701,30.0
G050702,50.0
G050703,64.0
G050704,24.0
G050705,55.0
G050706,30.0
G050707,57.0
G050708,49.0
G050709,38.0
G050710,31.0
G050711,20.0
G050712,67.0
G050713,53.0
G050714,39.0
G050715,56.0
G050716,58.0
G050717,56.0
G050718,45.0
G050719,36.0
G050720,39.0
G050721,59.0
G050722,43.0
G050723,28.0
G050724,56.0
G050725,54.0
G050726,45.0
G050727,67.0
G050728,29.0
G050729,26.0
G050730,67.0
G050731,33.0
G050732,68.0
G050733,64.0
G050734,37.0
G050735,62.0
G050736,32.0
G050737,35.0
G050738,51.0
G050739,33.0
G050740,79.0
G050741,44.0
G050742,47.0
G050743,39.0
G050744,49.0
G050745,58.0
G050746,28.0
G050747,57.0
G050748,59.0
G050749,56.0
G050750,42.0
G050751,60.0
G050752,24.0
G050753,33.0
G050754,46.0
G050755,52.0
G050756,44.0
G050757,45.0
G050758,33.0
G050759,41.0
G050760,48.0
G050761,56.0
G050762,55.0
G050763,18.0
G050764,40.0
G050765,63.0
G050766,48.0
G050767,37.0
G050768,45.0
G050769,66.0
G050770,40.0
G050771,18.0
G050772,46.0
G050773,37.0
G050774,37.0
G050775,42.0
G050776,39.0
G050777,55.0
G050778,47.0
G050779,33.0
G050780,58.0
G050781,74.0
G050782,63.0
G050783,58.0
G050784,42.0
G050785,56.0
G050786,40.0
G050787,40.0
G050788,43.0
G050789,37.0
G050790,41.0
G050791,29.0
G050792,54.0
G050793,66.0
G050794,36.0
G050795,41.0
G050796,59.0
G050797,38.0
G050798,36.0
G050799,62.0
G050800,52.0
G050801,30.0
G050802,50.0
G050803,50.0
G050804,70.0
G050805,40.0
G050806,56.0
G050807,30.0
G050808,18.0
G050809,61.0
G050810,34.0
G050811,24.0
G050812,27.0
G050813,57.0
G050814,53.0
G050815,41.0
G050816,49.0
G050817,55.0
G050818,41.0
G050819,47.0
G050820,42.0
G050821,52.0
G050822,68.0
G050823,24.0
G050824,49.0
G050825,38.0
G050826,42.0
G050827,53.0
G050828,31.0
G050829,52.0
G050830,52.0
G050831,41.0
G050832,49.0
G050833,36.0
G050834,21.0
G050835,18.0
G050836,58.0
G050837,40.0
G050838,36.0
G050839,44.0
G050840,60.0
G050841,48.0
G050842,55.0
G050843,18.0
G050844,43.0
G050845,36.0
G050846,32.0
G050847,49.0
G050848,55.0
G050849,56.0
G050850,33.0
G050851,73.0
G050852,41.0
G050853,69.0
G050854,33.0
G050855,55.0
G050856,48.0
G050857,37.0
G050858,50.0
G050859,60.0
G050860,60.0
G050861,40.0
G050862,
G050863,38.0
G050864,35.0
G050865,50.0
G050866,37.0
G050867,54.0
G050868,37.0
G050869,41.0
G050870,62.0
G050871,58.0
G050872,42.0
G050873,69.0
G050874,44.0
G050875,47.0
G050876,
G050877,63.0
G050878,63.0
G050879,58.0
G050880,25.0
G050881,32.0
G050882,50.0
G050883,56.0
G050884,61.0
G050885,57.0
G050886,51.0
G050887,51.0
G050888,30.0
G050889,70.0
G050890,56.0
G050891,59.0
G050892,26.0
G050893,43.0
G050894,34.0
G050895,36.0
G050896,43.0
G050897,62.0
G050898,32.0
G050899,60.0
G050900,61.0
G050901,33.0
G050902,33.0
G050903,71.0
G050904,37.0
G050905,35.0
G050906,40.0
G050907,44.0
G050908,37.0
G050909,69.0
G050910,39.0
G050911,42.0
G050912,24.0
G050913,51.0
G050914,45.0
G050915,53.0
G050916,65.0
G050917,51.0
G050918,30.0
G050919,50.0
G050920,54.0
G050921,28.0
G050922,38.0
G050923,58.0
G050924,26.0
G050925,66.0
G050926,55.0
G050927,33.0
G050928,56.0
G050929,45.0
G050930,47.0
G050931,37.0
G050932,35.0
G050933,53.0
G050934,30.0
G050935,49.0
G050936,53.0
G050937,34.0
G050938,68.0
G050939,50.0
G050940,44.0
G050941,37.0
G050942,35.0
G050943,62.0
G050944,46.0
G050945,34.0
G050946,32.0
G050947,42.0
G050948,89.0
G050949,78.0
G050950,27.0
G050951,47.0
G050952,50.0
G050953,18.0
G050954,52.0
G050955,40.0
G050956,33.0
G050957,63.0
G050958,57.0
G050959,65.0
G050960,44.0
G050961,80.0
G050962,62.0
G050963,75.0
G050964,62.0
G050965,42.0
G050966,54.0
G050967,45.0
G050968,62.0
G050969,40.0
G050970,70.0
G050971,58.0
G050972,32.0
G050973,54.0
G050974,47.0
G050975,48.0
G050976,48.0
G050977,38.0
G050978,44.0
G050979,39.0
G050980,61.0
G050981,37.0
G050982,72.0
G050983,19.0
G050984,48.0
G050985,19.0
G050986,68.0
G050987,72.0
G050988,26.0
G050989,42.0
G050990,64.0
G050991,45.0
G050992,34.0
G050993,43.0
G050994,34.0
G050995,53.0
G050996,68.0
G050997,49.0
G050998,42.0
G050999,22.0
G051000,46.0
G051001,38.0
G051002,41.0
G051003,62.0
G051004,52.0
G051005,53.0
G051006,28.0
G051007,34.0
G051008,36.0
G051009,50.0
G051010,48.0
G051011,47.0
G051012,34.0
G051013,57.0
G051014,34.0
G051015,51.0
G051016,36.0
G051017,34.0
G051018,40.0
